index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification,actual_label,if_baseline_pred,if_baseline_bot,pages_per_min,scroll_per_sec,if_pred,if_anomaly_score,if_bot,svm_pred,svm_bot,final_bot
655,S000656,13,70.92307692307692,116.3076923076923,83.92307692307692,U0656,2024-01-26 02:12:31.000000,2024-01-26 02:18:31.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.197008547008547,1,-0.40409368477534024,0,1,0,0
656,S000657,7,69.28571428571429,106.42857142857144,116.28571428571428,U0657,2024-01-30 06:04:02.000000,2024-01-30 06:07:02.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.38492063492063494,1,-0.4195205201345827,0,1,0,0
657,S000658,4,53.25,99.0,86.25,U0658,2024-01-18 19:01:40.000000,2024-01-18 19:03:10.000000,90.0,0.0444444444444444,0,Human,Human,-1,1,2.6666666666666665,0.5916666666666667,-1,-0.5728542498664622,1,-1,1,1
658,S000659,12,75.66666666666667,131.91666666666666,90.83333333333331,U0659,2024-01-21 09:10:41.000000,2024-01-21 09:16:11.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.2292929292929293,1,-0.43396713060275144,0,1,0,0
659,S000660,12,72.25,118.58333333333331,112.91666666666669,U0660,2024-01-09 00:07:18.000000,2024-01-09 00:12:48.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.21893939393939393,1,-0.4012883096902937,0,1,0,0
660,S000661,11,70.0,99.36363636363636,87.45454545454545,U0661,2024-01-12 18:09:21.000000,2024-01-12 18:14:21.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.23333333333333334,1,-0.3994997465477779,0,1,0,0
661,S000662,13,62.30769230769231,94.07692307692308,97.84615384615384,U0662,2024-01-22 17:13:41.000000,2024-01-22 17:19:41.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.17307692307692307,1,-0.43702726176692075,0,1,0,0
662,S000663,8,79.75,98.0,82.375,U0663,2024-01-10 17:08:51.000000,2024-01-10 17:12:21.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.37976190476190474,1,-0.45776615793373243,0,1,0,0
663,S000664,7,66.71428571428571,121.57142857142856,110.42857142857144,U0664,2024-01-02 00:08:29.000000,2024-01-02 00:11:29.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3706349206349206,1,-0.4168462455327154,0,1,0,0
664,S000665,14,69.5,106.0,92.71428571428572,U0665,2024-01-28 09:14:15.000000,2024-01-28 09:20:45.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1782051282051282,1,-0.3999064352983992,0,1,0,0
665,S000666,13,60.38461538461539,93.23076923076924,98.6923076923077,U0666,2024-01-18 20:14:11.000000,2024-01-18 20:20:11.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.16773504273504275,1,-0.463543617180231,0,1,0,0
666,S000667,5,70.2,94.8,70.8,U0667,2024-01-01 15:05:10.000000,2024-01-01 15:07:10.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5850000000000001,1,-0.46282315232249216,0,1,0,0
667,S000668,5,71.8,90.8,89.4,U0668,2024-01-01 20:02:19.000000,2024-01-01 20:04:19.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5983333333333333,1,-0.465992292319876,0,1,0,0
668,S000669,12,65.66666666666667,102.66666666666669,111.5,U0669,2024-01-17 07:12:17.000000,2024-01-17 07:17:47.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.198989898989899,1,-0.40762046809320573,0,1,0,0
669,S000670,14,71.42857142857143,115.71428571428572,102.07142857142856,U0670,2024-01-12 23:13:22.000000,2024-01-12 23:19:52.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18315018315018317,1,-0.40642077433744406,0,1,0,0
670,S000671,3,71.0,140.0,142.0,U0671,2024-01-24 08:00:32.000000,2024-01-24 08:01:32.000000,60.0,0.05,0,Human,Human,-1,1,3.0,1.1833333333333333,-1,-0.588630533732781,1,1,0,1
671,S000672,9,80.44444444444444,110.44444444444444,69.0,U0672,2024-01-27 23:08:14.000000,2024-01-27 23:12:14.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3351851851851852,1,-0.45658395305731925,0,1,0,0
672,S000673,14,71.85714285714286,87.35714285714286,111.0,U0673,2024-01-30 23:15:36.000000,2024-01-30 23:22:06.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18424908424908426,1,-0.42632767379276626,0,1,0,0
673,S000674,11,76.81818181818181,126.72727272727272,77.18181818181819,U0674,2024-01-12 02:09:14.000000,2024-01-12 02:14:14.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.25606060606060604,1,-0.4359689938636724,0,1,0,0
674,S000675,7,66.85714285714286,113.85714285714286,89.28571428571429,U0675,2024-01-05 16:06:33.000000,2024-01-05 16:09:33.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.37142857142857144,1,-0.41589351774949695,0,1,0,0
675,S000676,6,57.16666666666666,100.0,93.83333333333331,U0676,2024-01-11 08:02:40.000000,2024-01-11 08:05:10.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.38111111111111107,1,-0.49300316726489735,0,1,0,0
676,S000677,5,77.6,135.8,95.0,U0677,2024-01-12 10:06:03.000000,2024-01-12 10:08:03.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6466666666666666,1,-0.5068137131700957,0,1,0,0
677,S000678,13,59.61538461538461,129.69230769230768,94.76923076923076,U0678,2024-01-28 07:13:30.000000,2024-01-28 07:19:30.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.1655982905982906,1,-0.48753175756437184,0,-1,1,0
678,S000679,11,62.09090909090909,137.0,92.8181818181818,U0679,2024-01-09 03:07:19.000000,2024-01-09 03:12:19.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.20696969696969697,1,-0.4521977096121048,0,1,0,0
679,S000680,12,65.5,143.66666666666666,85.0,U0680,2024-01-25 06:10:51.000000,2024-01-25 06:16:21.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.1984848484848485,1,-0.46546762131713215,0,1,0,0
680,S000681,12,80.41666666666667,101.58333333333331,97.83333333333331,U0681,2024-01-21 16:09:05.000000,2024-01-21 16:14:35.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.2436868686868687,1,-0.45112556319398145,0,1,0,0
681,S000682,5,67.8,120.0,69.2,U0682,2024-01-13 11:01:41.000000,2024-01-13 11:03:41.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.565,1,-0.4639820264418325,0,1,0,0
682,S000683,14,66.71428571428571,107.07142857142856,91.42857142857144,U0683,2024-01-21 15:13:33.000000,2024-01-21 15:20:03.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17106227106227104,1,-0.4084498988158099,0,1,0,0
683,S000684,4,76.75,87.25,72.5,U0684,2024-01-26 00:02:46.000000,2024-01-26 00:04:16.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8527777777777777,1,-0.5385229920812634,0,1,0,0
684,S000685,12,79.83333333333333,106.16666666666669,76.5,U0685,2024-01-15 08:12:51.000000,2024-01-15 08:18:21.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.2419191919191919,1,-0.4418271476848659,0,1,0,0
685,S000686,5,76.2,92.4,82.6,U0686,2024-01-29 01:05:07.000000,2024-01-29 01:07:07.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.635,1,-0.47972426595705414,0,1,0,0
686,S000687,13,69.23076923076923,127.0,87.6923076923077,U0687,2024-01-18 22:10:57.000000,2024-01-18 22:16:57.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.1923076923076923,1,-0.4127683115368171,0,1,0,0
687,S000688,8,73.75,127.0,89.875,U0688,2024-01-03 20:08:51.000000,2024-01-03 20:12:21.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.35119047619047616,1,-0.4297397348301651,0,1,0,0
688,S000689,14,67.0,127.21428571428572,104.85714285714286,U0689,2024-01-18 09:16:44.000000,2024-01-18 09:23:14.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1717948717948718,1,-0.42225880837302227,0,1,0,0
689,S000690,10,74.4,115.0,87.3,U0690,2024-01-27 13:07:59.000000,2024-01-27 13:12:29.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.27555555555555555,1,-0.40674443399483406,0,1,0,0
690,S000691,15,72.86666666666666,92.6,101.93333333333334,U0691,2024-01-16 09:14:21.000000,2024-01-16 09:21:21.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.17349206349206348,1,-0.44130995057646766,0,1,0,0
691,S000692,10,71.1,128.8,101.3,U0692,2024-01-25 11:11:20.000000,2024-01-25 11:15:50.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2633333333333333,1,-0.4171549059771854,0,1,0,0
692,S000693,14,71.85714285714286,98.28571428571428,92.71428571428572,U0693,2024-01-24 23:12:35.000000,2024-01-24 23:19:05.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18424908424908426,1,-0.40668214168544525,0,1,0,0
693,S000694,10,67.5,103.0,95.2,U0694,2024-01-30 17:06:50.000000,2024-01-30 17:11:20.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.25,1,-0.3981236356854953,0,1,0,0
694,S000695,5,75.8,114.8,113.4,U0695,2024-01-05 18:05:01.000000,2024-01-05 18:07:01.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6316666666666666,1,-0.4699536400127013,0,1,0,0
695,S000696,11,73.27272727272727,86.9090909090909,85.45454545454545,U0696,2024-01-09 05:09:43.000000,2024-01-09 05:14:43.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.24424242424242423,1,-0.4223090855444172,0,1,0,0
696,S000697,11,70.0,103.72727272727272,107.36363636363636,U0697,2024-01-02 05:10:35.000000,2024-01-02 05:15:35.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.23333333333333334,1,-0.397523030810739,0,1,0,0
697,S000698,3,71.66666666666667,92.33333333333331,44.66666666666666,U0698,2024-01-07 11:00:33.000000,2024-01-07 11:01:33.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.1944444444444444,1,-0.5466188944725303,0,1,0,0
698,S000699,10,72.1,109.1,91.8,U0699,2024-01-16 19:09:32.000000,2024-01-16 19:14:02.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.267037037037037,1,-0.3960848535250061,0,1,0,0
699,S000700,5,70.4,152.6,77.4,U0700,2024-01-10 02:04:58.000000,2024-01-10 02:06:58.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5866666666666667,1,-0.5314768851084598,0,-1,1,0
700,S000701,15,70.26666666666667,84.2,107.2,U0701,2024-01-05 20:14:20.000000,2024-01-05 20:21:20.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.1673015873015873,1,-0.4633558070802706,0,1,0,0
701,S000702,13,72.07692307692308,98.84615384615384,119.0,U0702,2024-01-24 10:08:59.000000,2024-01-24 10:14:59.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.20021367521367522,1,-0.40992987772270945,0,1,0,0
702,S000703,5,72.2,97.8,93.0,U0703,2024-01-16 02:02:16.000000,2024-01-16 02:04:16.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6016666666666667,1,-0.4627159704956764,0,1,0,0
703,S000704,15,72.93333333333334,108.93333333333334,82.6,U0704,2024-01-05 16:14:36.000000,2024-01-05 16:21:36.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.17365079365079367,1,-0.4311708368526071,0,1,0,0
704,S000705,14,68.64285714285714,119.78571428571428,107.35714285714286,U0705,2024-01-09 17:11:32.000000,2024-01-09 17:18:02.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.176007326007326,1,-0.4067163896317249,0,1,0,0
705,S000706,6,72.16666666666667,64.5,88.83333333333333,U0706,2024-01-26 12:05:01.000000,2024-01-26 12:07:31.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.48111111111111116,1,-0.5131090948797927,0,1,0,0
706,S000707,8,67.75,110.0,115.25,U0707,2024-01-21 11:07:01.000000,2024-01-21 11:10:31.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.32261904761904764,1,-0.405076228801944,0,1,0,0
707,S000708,9,65.22222222222223,111.66666666666669,114.0,U0708,2024-01-05 00:09:22.000000,2024-01-05 00:13:22.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.2717592592592593,1,-0.40466747110444784,0,1,0,0
708,S000709,14,74.07142857142857,110.57142857142856,79.28571428571429,U0709,2024-01-30 03:12:22.000000,2024-01-30 03:18:52.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18992673992673992,1,-0.407747817119223,0,1,0,0
709,S000710,14,73.0,111.92857142857144,109.78571428571428,U0710,2024-01-06 04:13:39.000000,2024-01-06 04:20:09.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18717948717948718,1,-0.40592672085248427,0,1,0,0
710,S000711,5,59.2,128.8,92.8,U0711,2024-01-30 13:05:14.000000,2024-01-30 13:07:14.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.49333333333333335,1,-0.5249575791475617,0,1,0,0
711,S000712,4,81.75,125.75,55.25,U0712,2024-01-01 14:03:02.000000,2024-01-01 14:04:32.000000,90.0,0.0444444444444444,0,Human,Human,-1,1,2.6666666666666665,0.9083333333333333,-1,-0.5558789107612427,1,1,0,1
712,S000713,14,71.07142857142857,95.0,111.57142857142856,U0713,2024-01-15 23:14:22.000000,2024-01-15 23:20:52.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18223443223443223,1,-0.4100425511068999,0,1,0,0
713,S000714,11,71.54545454545455,116.72727272727272,91.45454545454544,U0714,2024-01-10 21:11:05.000000,2024-01-10 21:16:05.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2384848484848485,1,-0.39782593621247997,0,1,0,0
714,S000715,9,67.55555555555556,111.55555555555556,93.77777777777776,U0715,2024-01-08 12:08:57.000000,2024-01-08 12:12:57.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.2814814814814815,1,-0.4002733166368183,0,1,0,0
715,S000716,11,75.36363636363636,112.8181818181818,76.72727272727273,U0716,2024-01-06 19:11:45.000000,2024-01-06 19:16:45.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2512121212121212,1,-0.40301482629680074,0,1,0,0
716,S000717,11,72.54545454545455,90.0,93.36363636363636,U0717,2024-01-04 06:09:40.000000,2024-01-04 06:14:40.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.24181818181818182,1,-0.418075050555489,0,1,0,0
717,S000718,9,57.22222222222222,115.22222222222224,94.77777777777776,U0718,2024-01-21 22:12:39.000000,2024-01-21 22:16:39.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.23842592592592593,1,-0.46555068958303364,0,1,0,0
718,S000719,8,70.125,99.5,84.25,U0719,2024-01-20 14:04:59.000000,2024-01-20 14:08:29.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3339285714285714,1,-0.4151027916160369,0,1,0,0
719,S000720,10,77.2,102.7,99.5,U0720,2024-01-06 07:09:37.000000,2024-01-06 07:14:07.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2859259259259259,1,-0.43283085811755123,0,1,0,0
720,S000721,5,84.6,88.4,75.4,U0721,2024-01-12 07:02:31.000000,2024-01-12 07:04:31.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.705,1,-0.5459321933728024,0,1,0,0
721,S000722,7,77.28571428571429,95.42857142857144,84.0,U0722,2024-01-25 08:07:18.000000,2024-01-25 08:10:18.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.4293650793650794,1,-0.45678014024188784,0,1,0,0
722,S000723,14,73.0,114.42857142857144,115.85714285714286,U0723,2024-01-25 08:14:22.000000,2024-01-25 08:20:52.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18717948717948718,1,-0.4077304200440181,0,1,0,0
723,S000724,6,64.66666666666667,85.5,81.33333333333333,U0724,2024-01-30 22:05:58.000000,2024-01-30 22:08:28.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.43111111111111117,1,-0.4621327837519845,0,1,0,0
724,S000725,7,69.14285714285714,136.28571428571428,71.42857142857143,U0725,2024-01-21 16:06:41.000000,2024-01-21 16:09:41.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3841269841269841,1,-0.4433917240086289,0,1,0,0
725,S000726,15,71.0,133.73333333333332,95.8,U0726,2024-01-30 20:13:33.000000,2024-01-30 20:20:33.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.16904761904761906,1,-0.4633741413601282,0,1,0,0
726,S000727,7,55.0,113.28571428571428,57.0,U0727,2024-01-03 18:07:34.000000,2024-01-03 18:10:34.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3055555555555556,1,-0.49916126717000114,0,1,0,0
727,S000728,4,88.5,104.0,97.75,U0728,2024-01-03 07:02:57.000000,2024-01-03 07:04:27.000000,90.0,0.0444444444444444,0,Human,Human,-1,1,2.6666666666666665,0.9833333333333333,-1,-0.5838885456770884,1,-1,1,1
728,S000729,10,77.3,122.5,75.6,U0729,2024-01-14 15:09:29.000000,2024-01-14 15:13:59.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.28629629629629627,1,-0.43555303567630177,0,1,0,0
729,S000730,11,62.54545454545455,138.9090909090909,97.0,U0730,2024-01-18 06:12:40.000000,2024-01-18 06:17:40.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2084848484848485,1,-0.45160312544264447,0,1,0,0
730,S000731,15,71.13333333333334,113.66666666666669,109.4,U0731,2024-01-11 20:15:00.000000,2024-01-11 20:22:00.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.16936507936507939,1,-0.42707283964049353,0,1,0,0
731,S000732,6,65.16666666666667,117.16666666666669,107.33333333333331,U0732,2024-01-04 03:03:38.000000,2024-01-04 03:06:08.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.43444444444444447,1,-0.4402174944997486,0,1,0,0
732,S000733,12,70.25,148.5,114.0,U0733,2024-01-23 05:10:35.000000,2024-01-23 05:16:05.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.2128787878787879,1,-0.47313799388641636,0,-1,1,0
733,S000734,5,78.2,136.6,97.6,U0734,2024-01-23 10:03:06.000000,2024-01-23 10:05:06.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6516666666666667,1,-0.5127221450984129,0,1,0,0
734,S000735,10,69.3,128.7,106.7,U0735,2024-01-10 08:07:46.000000,2024-01-10 08:12:16.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.25666666666666665,1,-0.41597867666938365,0,1,0,0
735,S000736,12,64.91666666666667,141.58333333333334,102.41666666666669,U0736,2024-01-12 10:12:25.000000,2024-01-12 10:17:55.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.19671717171717173,1,-0.4532900261455853,0,1,0,0
736,S000737,3,80.66666666666667,126.33333333333331,113.0,U0737,2024-01-22 14:02:10.000000,2024-01-22 14:03:10.000000,60.0,0.05,0,Human,Human,-1,1,3.0,1.3444444444444446,-1,-0.6058898191015758,1,1,0,1
737,S000738,8,72.875,140.375,106.0,U0738,2024-01-05 10:07:21.000000,2024-01-05 10:10:51.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3470238095238095,1,-0.4513590151674867,0,1,0,0
738,S000739,15,72.66666666666667,98.93333333333334,106.06666666666666,U0739,2024-01-07 13:16:18.000000,2024-01-07 13:23:18.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.17301587301587304,1,-0.43480371765580766,0,1,0,0
739,S000740,15,67.46666666666667,106.73333333333332,90.66666666666669,U0740,2024-01-23 04:14:20.000000,2024-01-23 04:21:20.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.16063492063492063,1,-0.44186538947764986,0,1,0,0
740,S000741,8,76.75,99.375,118.375,U0741,2024-01-08 09:07:03.000000,2024-01-08 09:10:33.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.36547619047619045,1,-0.4296084701048587,0,1,0,0
741,S000742,11,72.0,106.54545454545456,109.72727272727272,U0742,2024-01-16 10:10:09.000000,2024-01-16 10:15:09.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.24,1,-0.39668648669413015,0,1,0,0
742,S000743,4,72.75,124.5,133.0,U0743,2024-01-17 13:03:37.000000,2024-01-17 13:05:07.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8083333333333333,1,-0.5088438327129396,0,1,0,0
743,S000744,8,64.375,114.75,105.125,U0744,2024-01-14 08:08:57.000000,2024-01-14 08:12:27.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.30654761904761907,1,-0.41815466072531454,0,1,0,0
744,S000745,4,63.0,143.75,115.5,U0745,2024-01-15 17:01:41.000000,2024-01-15 17:03:11.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7,-1,-0.5622306152664245,1,1,0,1
745,S000746,14,73.85714285714286,112.85714285714286,96.71428571428572,U0746,2024-01-03 16:16:45.000000,2024-01-03 16:23:15.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1893772893772894,1,-0.4070891219916948,0,1,0,0
746,S000747,7,66.57142857142857,90.0,107.85714285714286,U0747,2024-01-27 20:06:58.000000,2024-01-27 20:09:58.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3698412698412698,1,-0.43319391707073623,0,1,0,0
747,S000748,11,66.63636363636364,112.0,96.36363636363636,U0748,2024-01-19 07:07:05.000000,2024-01-19 07:12:05.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.22212121212121214,1,-0.39267034191489003,0,1,0,0
748,S000749,14,66.92857142857143,123.07142857142856,82.35714285714286,U0749,2024-01-21 14:13:48.000000,2024-01-21 14:20:18.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1716117216117216,1,-0.41468872389535805,0,1,0,0
749,S000750,5,75.6,64.4,86.8,U0750,2024-01-24 05:02:57.000000,2024-01-24 05:04:57.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.63,1,-0.5245213226703144,0,-1,1,0
750,S000751,24,0.0,0.0,2.25,B0751,2024-01-24 11:00:01.079763,2024-01-24 11:00:37.238139,36.158376,0.6637466240187336,75,Bot,Bot,-1,1,39.82479744112402,0.0,-1,-0.7192776773067766,1,-1,1,1
751,S000752,17,0.0,0.0,2.235294117647059,B0752,2024-01-09 21:00:01.633864,2024-01-09 21:00:28.344386,26.710522,0.6364533048062483,75,Bot,Bot,-1,1,38.187198288374894,0.0,-1,-0.7192776773067766,1,-1,1,1
752,S000753,25,0.0,0.0,2.48,B0753,2024-01-07 22:00:02.295298,2024-01-07 22:00:44.883324,42.588026,0.5870194594133102,75,Bot,Bot,-1,1,35.22116756479861,0.0,-1,-0.7192776773067766,1,-1,1,1
